tx_bytes,rx_bytes,tx_packets,rx_packets,tx_errors,rx_errors,latency,bandwidth,utilization,link_cost
58409,42497,568,674,0,0,1.3230461979194064,10,0.12148861126433479,2.104213509906619
73796,51010,84,339,0,0,1.5506381322006302,10,0.07544587330120978,1.7586307996297412
13878,504,3809,605,0,0,1.6239014252284925,1000,0.48323827434641553,5.028296337294173
52751,19483,160,395,0,0,1.41213311305965,1000,0.3479873322470002,3.9251119692819665
4013893,996651,7882,9845,2,2,16.41398924575338,10,0.8609760380687466,17.529207229125312
242102,49473,1597,31,0,0,2.5982865005089004,1000,0.014853715062323499,1.378658370549478
187053,4522,410,943,1,0,1.8962637325434029,10,0.07729628193653146,3.8079966287465923
265953,8501,2463,129,0,0,1.4807520540569037,1000,0.16592503449503007,2.4754754813659305
68736,37960,114,443,0,0,3.9815004800378055,10,0.15749202895046316,2.658086279607486
16328,111889,16,125,0,0,4.158048061721367,1000,0.2123531358314101,3.1146298928234177
145990,165201,13,41,0,0,4.68296277946174,100,0.10570774566619126,2.313958243275704
4652,127635,399,18,0,0,0.9456779237731741,100,0.2353794467133901,2.977603366084438
29097,53823,451,770,0,0,1.9826118412112645,1000,0.15258592523971123,2.4189485860388165
21269,332374,2243,1184,0,1,1.2065182764518232,100,0.1752163811607444,4.522382876931137
230106,43475,756,1160,0,0,2.757828459681652,10,0.0641763349409215,1.7891935254955373
381480,68294,18,282,0,0,1.170014906018274,10,0.3943633252410879,4.271908092530531
188835,45793,184,445,0,0,1.6911359727700996,10,0.08146000499377644,1.8207936372272213
85157,110891,65,246,0,0,4.576149870724789,1000,0.2542277996809166,3.4914373845198114
2459,122358,957,217,1,0,3.572636350184001,10,0.1353182486592582,4.439809624292466
17785,293913,1948,495,0,0,1.4558688538122044,100,0.3255576984747826,3.7500484731794814
121796,9544092,8962,22736,1,1,44.72823030880923,100,0.8953916178732719,16.635955973867098
53738,228819,444,171,0,1,2.493867569555527,10,0.1855990206432134,4.73417892210126
170505,62326,1579,167,0,0,4.875601166304469,1000,0.0956909120788419,2.253087413261182
12169424,2094745,529,332,4,0,42.62970697762323,100,0.9528148195568071,20.885489254216782
57665,187694,305,721,0,0,1.9612998993898243,100,0.3960806012869713,4.364774800234753
17335,113876,196,217,0,0,1.8966329225293774,10,0.13649229180272074,2.2816016266747035
7769,22461,540,413,0,1,4.766098270586864,1000,0.12064971321288087,4.441807532761733
37492,84063,820,589,0,0,1.339633243862203,100,0.26905031810727126,3.2863658692443902
186314,304974,115,85,0,0,1.6421225239039237,100,0.35215492716239455,3.981451669689549
120295,63670,1384,24,0,0,3.4030959161811802,10,0.1640430729777454,2.652654175440081
168818,61034,774,42,0,2,3.854433016813421,100,0.3063443448709879,7.836198060649245
463832,2230,168,123,0,0,1.5013794718661273,100,0.17557950527209934,2.554773989363407
3891164,988273,30923,6519,3,0,28.62566868361508,10,0.8530904434349148,16.687290415840828
97239,28797,254,5,0,0,2.8187379513848523,10,0.28616972282942693,3.5712315777739008
203971,123186,5346,21502,0,1,45.19475532137011,10,0.8248505252029344,14.118279733760488
98780,35809,905,597,0,0,4.824969795111951,10,0.2512407043304628,3.4924226141548975
34510,8060,96,464,0,0,3.1830512196780405,1000,0.18956582180877002,2.834831696437964
1428878,166554,7606,3623,0,0,24.268030806301233,10,0.9515968979342697,11.039578264104282
5199266,1981895,14910,2794,2,2,43.378882808632966,100,0.764709071665336,19.455560854185983
59211,58652,44,250,0,0,1.1090349511059607,1000,0.3507657831819707,3.9170297605663618
50886,39582,109,349,0,0,2.704796705279116,100,0.10188215513812106,2.08553691163288
271657,176389,77,349,0,0,4.075393669492123,100,0.1277207721993031,2.429305544543637
32790,26151,394,61,0,0,2.8455899492784846,10,0.21001516211214047,2.964680291824972
140718,47801,618,78,0,0,1.9670527024329256,100,0.38890467026156345,4.3079426323358
6177,6984,199,559,0,1,2.2058847307646317,10,0.11430493509410238,4.135027953829282
54278,135818,1990,250,0,0,3.0577521514394532,10,0.5447460503191598,5.663743617697223
48629,237465,152,33,0,0,1.5960256215072697,10,0.5438315985702206,5.510255350712492
6888192,548271,6583,3971,1,2,48.80200985686045,10,0.9748211128590984,19.678769888558833
213614,127004,54,759,0,0,2.92306120960162,100,0.15086489478370882,2.499225279229832
5480,29021,167,273,0,0,4.40332528816592,1000,0.01397427039958975,1.55212669201331
81034,1174,46,0,460,309,200.23104534015724,100,0.8579627185764225,1565.8868062826273
799552,390590,41600,7685,0,3,13.802959296208606,10,0.9034000875301453,15.607496629862023
11316,14930,2394,372,1,0,3.9298119270624903,10,0.16085737658863178,4.679840205415303
68011,92034,91,483,0,0,1.472044701636771,100,0.13357289348627618,2.215787618053887
34097,194866,1135,16,0,0,4.3190811380949174,1000,0.21468592146247265,3.149395485509273
282157,103786,381,371,0,0,3.814600544714142,10,0.2192940588052582,3.13581252491348
27028,9543,395,240,0,0,3.828884499447913,100,0.17496531117135922,2.7826109393156653
41502,132272,1579,149,0,0,1.412241233415829,1000,0.09454350948736427,1.8975721992404972
5641998,3953670,12944,10946,2,2,21.92382829477143,100,0.874824442906919,18.190978372732495
2296394,6567402,24274,10403,3,4,19.032004505714593,10,0.9276171657371974,24.324137776469037
4207668,4253632,6347,6925,3,3,46.47047990658426,100,0.733861737263511,23.51794188876651
5653710,1908784,8893,2535,1,4,15.904256126487164,10,0.8052224927479931,19.03220555463266
23968,85132,413,108,0,0,1.1766008326980577,100,0.09924811891783049,1.9116450346124496
19837728,11361890,25349,9399,2,7,43.983637986033635,100,0.7801138837848997,29.63927486888256
6578,37208,643,124,0,0,0.8554886249566735,10,0.36112683315861116,3.974563527764557
185826,177930,694,858,0,0,0.7067021317510319,10,0.11726437894619873,2.008785244744693
22132,8460,230,164,0,0,4.355343867001942,10,0.025489111157316065,1.6394472759587226
1302,27111,437,591,0,0,0.8537591505471503,1000,0.22436939646686455,2.8803310867896315
207920,11697,523,32,0,0,4.604722473204264,10,0.18051411229841172,2.9045851457077205
190334,28989,135,706,0,0,4.141588175600676,100,0.03242156683391809,1.6735313522314124
80791,53428,886,42,0,0,4.06401938453496,1000,0.349137606494721,4.199502790411264
80032,40769,1518,915,0,0,2.684275068938847,10,0.16449398422024086,2.5843793806558115
135407,16194,303,769,0,0,0.7060246932349974,1000,0.1200974068609534,2.0313817242111267
82673,103325,172,156,0,0,3.286666161214052,100,0.34465388647556044,4.085897707925889
84801,35599,527,156,0,0,4.455436069260835,100,0.06499418311245,1.9654970718256837
83342,20860,857,282,0,0,1.4390619024858209,100,0.3642940939099126,4.058258941527883
85467,18592,186,458,0,0,1.0026484945806469,1000,0.14774621969188736,2.282234606993164
179936,43084,194,2047,0,0,4.838972938645594,100,0.08897934600757736,2.1957320619251783
464334,163435,90,281,0,0,2.9770868680413045,10,0.08986386977821412,2.0166196450298433
14378,81780,2,106,0,0,3.3132875373943174,100,0.3118613385271787,3.8262194619568612
73063,77220,661,653,0,2,4.2610313985918316,10,0.646335051118873,10.596783548810167
41497,312206,266,116,0,0,2.563756588506435,100,0.37018010848238786,4.217816526709746
1475052,1184663,2853,541,3,3,43.71767436812314,10,0.8176877092928592,23.913269111155188
129551,18583,1620,325,0,0,0.7459388731319381,100,0.6553134583941594,6.317101554466469
7830,14911,366,1214,0,0,2.1726999760704326,1000,0.09025234651425754,1.9392887697211036
456242,161807,240,552,0,0,3.8283384604756265,10,0.27483055622920166,3.581478295881176
1666,48665,138,489,0,1,2.474251327421488,100,0.2079695570943125,4.911181589496649
9431,74338,188,368,1,0,3.778563180735465,10,0.2008910606891842,4.98498480358702
11618,7973,122,20,114,190,365.95848275315655,10,0.9410027494084116,653.123870270583
175236,45125,48,73,0,0,2.2403939018739347,10,0.04086193449013814,1.5509348661084985
57882,14808,366,474,0,0,3.2931747356003966,10,0.33946469342609914,4.045035020968832
30217,114157,21,316,0,0,0.9987658956158836,10,0.195951166370774,2.6674859205277808
20641,63332,864,99,0,0,4.570221630877946,1000,0.062295238414668344,1.9553840704051413
14956381,93698,621,9999,3,0,39.30291451571762,10,0.8737195273181391,17.920047670116872
125925,19214,64,1085,0,0,2.563819522729624,10,0.27706216840473497,3.472879299510842
270240,110546,940,21,1,0,2.5643349375336126,1000,0.12391382836431489,4.24774412066788
62221,47133,134,218,0,0,0.6177566225207018,1000,0.07583928050249367,1.6684899062720195
53365,56851,1188,191,0,0,0.8490740469876932,10,0.12284444990583077,2.0676630039454156
14429,28865,72,9,0,0,1.9319052467437976,1000,0.517594965964969,5.333950252394132
122747,256984,757,979,0,0,1.0087153166887326,10,0.4222225815988059,4.47865218445932
43358,189537,1382,378,0,0,1.201708017256744,100,0.12031641046095719,2.082702085413332
15654,28410,1228,471,0,0,3.317164017442476,100,0.1546856916499107,2.5692019349435333
341292,17454,294,324,0,0,1.8545316814527724,1000,0.3185456183611388,3.7338181150343877
4600533,1936256,9365,6318,1,3,47.76671278340007,100,0.9250356354016747,21.176956361553405
110709,81637,1148,642,0,0,4.039330027475339,100,0.07650708604271421,2.015989691089248
120499,162818,601,589,0,0,2.029513988860621,10,0.10312116075847941,2.0279206849538975
2163865,6533348,8566,804,2,0,24.928670445627624,10,0.9864681110633562,15.384611933069612
106715,49291,311,32,0,0,3.0488404233556414,10,0.3210163951450078,3.8730152034956267
81570,50227,166,167,0,0,4.842440706303141,100,0.04873482209188032,1.8741226473653567
30094,114607,332,257,0,0,3.952665736891955,100,0.2098204263596936,3.0738299845667445
44299,83666,103,966,0,0,2.2802575888726464,10,0.2097120761985529,2.905722368475688
29157,118224,677,457,0,2,1.5608464976753083,100,0.29000742546604275,7.476144053495873
10571,39158,193,10,0,0,2.3393823157003233,100,0.11295562327459906,2.137583217766825
41837,27562,281,272,0,0,4.8203410824244814,1000,0.46378417890403767,5.19230753947475
221735,229328,172,304,0,0,3.222694762769183,1000,0.3590502011413165,4.1946710854074505
127198,169156,160,497,0,0,4.591521673155275,100,0.365039009020499,4.379464239479519
3594,357067,3369,450,0,0,0.5460863944575496,10,0.15834761992908813,2.32138959887846
66593,29198,98,209,0,0,1.9872953681188688,1000,0.2630353921423477,3.3030126739506684
10900,289408,851,145,0,0,3.45758702061278,10,0.146341022596471,2.516486882833046
14947,64387,304,142,1,0,4.201993611430186,100,0.6062954239934775,8.270562753090838
1770,186410,1038,384,0,0,3.8572201139313953,10,0.16411562051986806,2.698646975552084
124925,6661,704,605,0,0,3.231499925052763,10,0.2187940623157046,3.073502491030913
4516,28387,586,50,0,0,1.875867160319036,10,0.3547627134437192,4.0256884235816575
24650,30296,902,815,0,0,3.2885177818438733,100,0.06610444731971343,1.8576873567420948
52007,22215,892,489,0,0,1.442720857783724,1000,0.26239494914827294,3.243431678964556
11689,40448,658,448,0,0,3.935780189784633,1000,0.033660823627603004,1.6628646079992873
9237,16149,207,391,0,0,2.5607283769400713,100,0.26887653664975064,3.4070851308920123
369347,24703,265,1182,0,0,1.8159486843350814,100,0.17626220383218935,2.5916924990910233
220869,41314,528,1627,0,0,2.7518913194233305,10,0.46284314282016165,4.9779342745036255
34428,98261,379,190,0,0,4.428717241041373,1000,0.2607144043352732,3.528586958786323
37949,158893,103,140,0,0,2.057643168954315,100,0.487886820245541,5.10885887885976
2288,91093,191,81,0,0,2.362952268671923,10,0.07993521887621274,1.8757769778768942
391666,48193,1381,0,1,0,2.2251875272221042,1000,0.01117514585766386,3.3119199195835214
153461,40920,550,447,1,0,4.525853256487711,100,0.1286853014070259,4.482067736904979
2848009,4384600,5803,2038,3,5,45.19355141693124,100,0.8518429636180438,28.334098850637474
36383,283199,117,478,0,0,1.235270257963146,10,0.3175475540328388,3.663907458059025
13625,97357,1240,452,0,0,0.8118884891988577,100,0.30166221793657655,3.4944865924124984
183512,97011,153,178,0,0,3.943062415217773,1000,0.059661938865364396,1.8716017524446924
98089,64830,305,103,0,0,3.9640482459382906,100,0.5102337429287661,5.478274768023958
95501,530,13,22,118,326,261.25913918455785,100,0.9305741766481184,922.5705073316408
11309386,162712,17413,4281,2,0,26.127580944226626,10,0.8695327068455355,14.569019749186946
248186,79,239,122,0,1,1.2246232001031259,100,0.18472441007688634,4.600257600625404
397627,125560,10,966,0,0,3.8157595681994256,1000,0.08702657834947479,2.077788583615741
205017,14187,1260,956,0,0,4.065200926351461,100,0.36722104886777607,4.344288483577355
28944,144996,501,159,0,0,4.1567801618623506,1000,0.26136511011392566,3.5065988970976405
69771,15645,707,53,0,0,4.887521720079175,10,0.4607568621449431,5.174807069167462
126724,3422,233,352,0,0,4.202281473310219,10,0.06696415019175897,1.9559413488650936
194326,70030,193,195,0,0,0.60116494940892,10,0.08371365655113441,1.7298257473499672
3657518,4689262,33167,1760,2,2,22.289406375549632,100,0.7585635919138431,17.297449372865707
109031,23000,355,316,0,0,2.339017595574991,1000,0.3140306402895109,3.746146881873586
21091,5482,300,373,0,0,1.39051711293305,10,0.12154319553290824,2.111397275556571
61358,14159,46,4,356,165,488.58442233679,100,0.9361340842782204,1099.3475149079047
451917,92603,85,138,0,0,2.475428737535803,100,0.05305523010946077,1.6719847146292666
313903,32863,491,547,0,0,1.0948590445726634,1000,0.08297057990564055,1.7732505437023907
113421,132853,47,4,0,0,1.9394868567800216,10,0.04397398851415429,1.5457405937912365
128446,114928,345,361,0,0,1.9263550330620838,10,0.29288183660559336,3.5356901961509553
5677613,12851837,963,18598,1,3,29.894464147009472,100,0.8239409408425707,18.580973941441513
44872,7755,517,56,0,0,1.7312349229815565,1000,0.6399230667745739,6.292508026494747
144258,10980,484,980,0,0,4.356016697338561,1000,0.03198107843852017,1.6914502972420173
93298,13893,457,252,0,0,4.794887846134938,100,0.2888688433177223,3.790439531155272
11542754,277120,4429,128,1,2,41.00202480928761,100,0.8083296417940861,17.56683961528145
180099,9428636,10596,5363,4,4,29.860015531770436,10,0.7710765982023967,26.154614338796218
382356,182351,1331,2949,3,1,36.348309763649844,100,0.7983661157903579,19.021759902687847
23787866,504460,2072,35619,2,0,41.34010458454149,100,0.9218648179955689,16.5089290024187
661055,112793,236,175,0,0,4.335238937712614,1000,0.11863208518562267,2.382580575256243
9647,127876,96,177,0,0,1.0579921737569808,10,0.2613802032312065,3.19684084322535
353521,39083,0,277,1,0,2.76046605198588,100,0.5599571069607253,7.755703460884391
2166247,447458,12234,5024,1,1,18.91869826133467,100,0.9148264901541184,14.210481747366414
217070,37697,1515,122,0,0,3.964009751188771,1000,0.19735342273190884,2.9752283569741476
1491,227293,530,468,0,0,3.884039356009391,100,0.6088220191953208,6.258980089163505
94063,9176,542,215,0,0,3.912309872827996,100,0.2295127012167847,3.227332597017077
8153,71423,21,113,1,0,4.207704310481754,10,0.28194946753697087,5.676366171343942
12996943,1443300,11374,13334,0,0,28.46803187154539,100,0.7641053144540686,9.959645702787087
152558,55196,1490,144,0,0,4.163994143744466,100,0.5008903215066788,5.423521986427877
631333,24923509,16276,35174,1,9,40.03284546370059,100,0.7255006199799541,30.807289506209692
8179698,6015096,14505,1619,3,4,10.797341528318466,100,0.8263386338596715,22.69044322370922
41376,19883,100,306,0,0,0.8973372635001289,100,0.24537065912136138,3.0526989993209037
38463,37411,2,81,0,0,1.9347713367499986,1000,0.22936035135011887,3.028359944475951
40778,145561,216,539,0,0,3.213836168469096,10,0.749653393920786,7.318610768213198
211966,4615,46,46,91,405,346.7696172207149,10,0.5569891337226897,1032.132874791853
19216878,8303268,4243,18147,0,2,47.267531564660665,100,0.8743616177317892,16.72164609832038
65826,16407,700,398,0,0,2.8663573065437915,10,0.31872588694801507,3.8364428262384997
4774843,2981161,8384,5480,1,2,23.298310337706557,100,0.9615643428846898,17.022345776848173
19851,83685,1199,654,0,0,4.192474228215513,100,0.2125578220797823,3.11970999945981
23970,18412,220,160,0,0,3.2756373556024316,100,0.2708962113042742,3.494733425994437
111239,66128,939,1702,0,0,2.209926854258425,1000,0.10540314596787914,2.0642178531688757
74092,124973,164,868,0,0,1.435196017678722,10,0.4203683164028655,4.506466132990797
1186024,9936190,1125,11314,3,1,28.02712190262504,10,0.7679745168917288,17.946508325396334
5498,31502,486,51,0,0,1.1391341519723515,1000,0.06688155593260464,1.6489658626580723
51978,23246,227,153,0,1,1.0856359872845738,10,0.34501307532008707,5.868668201289154
15418,223579,574,46,0,0,2.579367504792305,100,0.177135933521275,2.6750242186494306
94405,185397,204,108,0,0,4.650910432752915,1000,0.15014896378624049,2.6662827535652154
63618,60074,435,168,0,0,1.1908548694731007,1000,0.08563203870876397,1.8041417966174218
78469,40215,15,751,0,0,4.670099548604363,100,0.30830140543429035,3.9334211983347593
17653,197660,277,18,0,1,1.6373464596858227,100,0.1301463850496834,4.204905726366049
46915,3676,313,1088,0,0,4.17865762742956,100,0.41069977434385274,4.703463957493778
116953,45588,8,560,0,0,3.331520954295384,10,0.6092840213540271,6.207424266261755
123303,147203,360,178,0,0,2.0560071609153074,100,0.28056226068400736,3.4500988015635894
40174,212662,13,86,0,0,2.8897953728167662,1000,0.18340764805832754,2.756240721748297
18965,197518,119,11,0,0,1.2794280307148094,1000,0.09525826757960296,1.8900089437083045
93624,152451,218,706,2,0,3.2676564896089992,100,0.2813473461649568,7.577544418280555
28943,7975,273,1204,0,0,3.4348853401514288,100,0.3342166797410264,4.017221971943354
63079,51618,190,1389,0,1,1.0392453316330401,1000,0.48916059021395936,7.017209254874978
45927,272055,365,114,0,0,1.4981870457049256,1000,0.41308343689456933,4.454486199727047
47048,169134,665,170,0,0,0.61793287214007,100,0.2360989935727341,2.95058523579588
203658,5986,57,742,0,0,2.9211899002140456,1000,0.2745813330341843,3.488769654294879
180330,98189,347,643,0,0,1.6694128068346055,100,0.14594465697821624,2.3344985365091904
2859,81367,30,1909,0,0,2.483638411908299,100,0.3461377774934528,4.017466061138452
85586,43959,92,216,0,0,0.8481488634568926,1000,0.24362576052184928,3.0338209705204835
4908,10384,1392,154,0,0,4.185766793249694,1000,0.17370973157847308,2.808254531952754
212547,112991,276,863,0,0,4.065506135671837,10,0.46505156215809984,5.126963110831983
124667,14950,177,799,0,0,4.449715329314815,100,0.1390176708758371,2.5571128999381783
29490,10340,124,52,0,0,3.3867198571776322,1000,0.5337245672519247,5.608468523733161
9693,1275,50,15,348,410,398.42035701996303,100,0.7442924731734382,1562.7963754873838
67225,415915,1075,147,0,0,1.7062159214121606,100,0.6023518763847796,5.989436603219453
47907,101402,195,738,0,0,3.052020129090199,10,0.05238202386236124,1.72425820380791
514538,109387,232,274,0,0,3.478612010302326,1000,0.17805723771317225,2.7723191027356107
1004,18664,85,1078,0,0,3.5204946054350374,1000,0.09798476816273469,2.135927605845381
1025,98058,834,687,0,0,1.6174964784981611,1000,0.392834803501617,4.304428075862751
101233,30935,1760,830,0,0,1.9662821014908893,1000,0.3281802455349783,3.8220701744289154
51891,118816,1567,1079,0,0,1.7636129984641182,10,0.12472048972269453,2.174125217627968
11652,11599,42,3,470,311,393.9589704411525,100,0.5688518877495037,1606.9467121461112
250161,72297,268,542,0,0,2.041018268852106,10,0.186319983212956,2.6946616925888587
424512,85236,545,547,1,2,0.7476772717830815,10,0.40916514091856204,10.348088854526804
20141,85829,378,72,0,0,3.3296252080704116,10,0.11713679065647012,2.270056846058802
5991,103892,242,972,0,0,3.5768502123478463,10,0.30239877767822543,3.776875242660588
114138,35263,902,131,0,0,4.059444736618682,100,0.6988218803398387,6.996519516380578
33128,214051,377,294,0,0,3.384257283748072,100,0.2505214953051442,3.342597690815961
53249,14326,2249,334,0,0,1.2227053067221256,100,0.26885845860938884,3.2731381995473234
75684,97829,225,1684,0,0,4.480730066644565,10,0.2597768260216856,3.5262876148379414
144093,25750,120,422,0,0,4.8584722175241755,10,0.43577729825583045,4.9720656077990615
27075,50385,455,755,0,0,2.1830252696689603,1000,0.46291146029701186,4.921594209342992
96818,47685,435,502,0,0,4.910809316554534,1000,0.534168206597368,5.764426584434397
17148,54973,1117,66,0,0,3.0793689346759217,1000,0.3575188228939777,4.168087476619414
80628,198599,390,171,0,1,4.080089964994333,100,0.153179561883565,4.633445491567953
123638,31074,192,1222,0,0,3.2723011564702773,10,0.4835300910320165,5.19547084390316
27685,31859,777,902,0,0,3.0275471544166175,100,0.27939241379370283,3.5378940257912843
77973,7844,755,749,0,0,2.994868754383943,1000,0.3911408693714963,4.428613830410365
94239,145260,1418,1288,0,0,1.0688830018204285,100,0.1719574017532059,2.48254751420769
5516709,1931261,4645,7485,0,2,43.723939698696064,10,0.9586530810420748,17.041618618206204
1202,2720,42,84,496,384,262.38531957661183,100,0.8361297685894358,1793.9275701063768
28704,30738,783,50,0,0,1.1766950208967106,10,0.10180098983242729,1.9320774207490894
95087,8262,646,98,0,0,3.5422121776670368,10,0.05300083362797395,1.7782278867904953
33654,176307,488,389,1,0,2.3766656543038374,100,0.0428476011677554,3.5804473747724272
155569,74146,207,1073,0,0,0.7789859479216479,1000,0.6422299687050583,6.215738344432632
1795,15053,344,1261,0,0,4.564975647285291,10,0.09441701427631281,2.2118336789390316
118950,9593,40,112,0,0,4.665285129868191,1000,0.057619836409574375,1.9274872042634141
3101,36303,164,484,0,0,4.518815861817831,10,0.5669514606020473,5.987493270998161
54465,17334,847,31,0,0,3.7113783204974053,10,0.29045115022536827,3.694747033852687
192782,20988,160,621,0,0,0.7284321896609423,10,0.056471521348418055,1.5246153897534385
31926,13837,1697,1043,0,1,2.219086462608449,100,0.6045990651332241,8.058701167326639
83252,43806,1181,168,0,0,3.826788825092993,100,0.10719177993741437,2.240213122008614
243006,173533,159,138,0,0,3.488543229953018,100,0.29578979471653366,3.715172680727571
1411795,4641652,9983,5020,0,4,26.772969499750893,100,0.7666900945860241,17.810817706663283
132153,197282,2924,1423,0,1,3.073612820592915,1000,0.5654166755554126,7.830694686502593
17877,166550,318,566,0,0,3.909961257359733,100,0.1530132071015313,2.6151017825482237
28009,12223,233,909,0,0,4.484034278813606,1000,0.05711550783597732,1.9053274905691793
7153,32865,290,294,0,0,3.234010470991224,1000,0.15663083591433694,2.5764477344138177
54461,50045,1924,246,0,0,3.1547839239392603,10,0.06772684472036701,1.857293150156862
14310,12,57,12,309,210,451.83184102715853,10,0.5613004327696461,1088.673587564873
19906,43387,208,685,0,0,1.0781439436794655,10,0.19245608291528096,2.647463057690194
151505,136464,106,217,1,0,2.7653563439792874,10,0.13967380926893322,4.393926108549395
732656,7600548,2814,13969,1,3,12.872151653968453,100,0.8979163715589388,17.470546137868354
23361,56864,479,85,0,0,2.35045400658262,10,0.2899734812046532,3.554833250295488
2036710,6991757,24731,11386,0,2,13.822397750023502,100,0.7944332867988025,12.737706069392772
78916,47585,13,129,0,0,3.0744020273557657,10,0.03310931518391893,1.5723147242069282
73187,84887,82,378,0,0,4.127807600836464,10,0.08913703310470492,2.1258770249212855
306350,191454,275,47,0,0,4.292388733856737,1000,0.2923426137325787,3.7679797832463033
307707,13895,164,96,0,0,2.5737114375442913,100,0.10010946876585153,2.0582468938812415
55337,6136,50,18,177,360,455.2692521303053,10,0.9373198995667978,1128.025484409565
14959,102205,251,163,0,0,3.841735860521535,100,0.11670335148917019,2.317800397965515
102357,36255,229,458,0,1,3.7818585304546986,100,0.056780764867153194,3.832431971982696
267916,16130,163,1549,0,0,2.5723597453477822,100,0.7353641437132143,7.140149124240493
118126,113687,122,15,0,0,3.8322039581593756,10,0.12192425578347656,2.35861444208375
253132,34199,27,64,1,1,4.057346794514146,100,0.151252584961092,6.615755359140151
1765482,3502002,5085,22181,2,3,47.78699181620467,10,0.7098556913611557,21.457544712509712
265873,16513,896,41,0,0,2.399303837673533,100,0.13285655259627416,2.3027828045375465
21101,32295,70,1417,0,0,1.0916632822087808,1000,0.12586029478572808,2.1160486865067027
129066,86875,143,24,0,0,2.524714038966217,1000,0.26252732883787033,3.3526900345995845
123351,64092,146,324,0,0,1.5677298822116754,100,0.07130001110685028,1.7271730770759697
5548,8676,1224,58,0,0,0.601218132713777,1000,0.2056175827290455,2.705062475103742
266991,80200,50,22,0,0,3.4089265182375463,1000,0.4883577845422882,5.24775492816206
131095,20566,22,142,0,0,0.9626796240309536,1000,0.37014823493629834,4.057453841893482
117848,32693,1227,39,0,0,4.6579819128252975,100,0.3136406952494471,3.9749237532781065
187228,27478,666,116,0,0,3.9395066578405067,1000,0.44655313784609685,4.966375768552825
225076,53116,327,198,0,0,3.3789934581968355,100,0.38371533302524896,4.407622010021675
80556,19730,15,165,0,0,3.000660420628722,10,0.25479499130968486,3.3384259725403513
195028,108768,773,707,0,0,3.0840505412818757,1000,0.11311172586975922,2.2132988610862614
30,11347,1300,1696,0,0,1.7903225893948829,1000,0.21563697551449698,2.9041280630554644
3571670,2978180,13725,4271,3,0,34.64510202614973,100,0.8917562358385919,17.59856008932371
53717,61981,76,1,0,1,3.1576397272123264,100,0.0642084470558929,3.829431549168376
57821,177357,210,478,0,0,3.842458834653296,100,0.2745143883128987,3.5803609899685194
164170,192241,195,28,1,0,3.4035950406503095,10,0.44289496065546935,6.883519189308785
58333,63419,161,161,1,0,0.8870744414165468,10,0.2423448483300308,5.027466230781901
148195,3427,228,1760,0,0,4.07420665722708,10,0.28627366635754586,3.697609996583075
35757,114259,17,456,1,0,2.651260769714219,100,0.042885739000900355,3.608211988978625
4046,107100,95,280,0,0,1.1962763381811135,1000,0.06922183576013106,1.6734023198991599
2590491,4936087,10669,5443,4,1,49.87623266317877,100,0.8688397109031508,22.938340953543083
86997,116461,245,17,0,0,3.314096817246801,100,0.3361694686060613,4.020765430573171
3777442,7880299,10227,6640,3,0,31.077934930607952,100,0.710738148211134,15.793698678749868
68287,109623,601,478,0,0,1.304740839478493,1000,0.10167389283736211,1.9438652266467462
31283,9910,77,89,428,487,218.5836359918147,100,0.6865275448420534,1858.350583957918
521500,15687,476,157,0,0,2.1509080004941428,1000,0.14604912443571874,2.383483795535164
138643,514267,423,709,0,0,4.471337457861731,10,0.14161588760331745,2.580060846612713
170897,235051,61,113,0,0,1.930585958909993,10,0.033285496039851196,1.459342564209809
21578,21913,277,713,0,0,2.3893719171190693,1000,0.4086480768287601,4.508121806341988
306952,3469,270,455,0,0,3.887769144207753,10,0.16873212974289675,2.7386339523639496
3246157,3282575,25247,7045,4,2,11.688658208259803,100,0.9172085745527239,21.506534417247774
22778,47954,111,174,0,0,2.6311033415115443,1000,0.09707442229757031,2.039705712531717
2541860,1499939,7686,20,1,1,16.27799645276402,100,0.7298362282553778,12.466489471319425
75216,95187,1929,214,0,0,2.0558850215481765,100,0.3777628093465425,4.227690976927158
17241,21476,616,805,0,0,4.835598095583251,100,0.22772121110530708,3.3053294984007815
23167,55372,390,61,2,0,0.65478686518911,1000,0.06453566256056667,5.581763987003444
36638,53341,31,8,0,0,1.0510660979980746,100,0.635195098225166,6.186667395601135
159537,37181,193,489,0,0,2.4731262799473805,100,0.13290836060151903,2.31057951280689
37106,238139,801,191,0,0,3.9756023873354436,100,0.03331649701743682,1.664092214873039
4953,180403,1322,688,0,0,4.750745971971964,100,0.11087725004218463,2.3620925975346734
5421,49309,981,151,0,0,2.5159773721407808,100,0.23555258171558321,3.136018390938744
73799,173601,207,312,1,1,2.0120423487821464,1000,0.15901912721398426,6.473357252590088
13699,56584,749,151,0,0,4.327534834547188,10,0.3553208305226724,4.275320127636098
28936,22521,224,500,0,0,3.9589972520584498,1000,0.1271076688578313,2.4127610760684957
2790719,5461988,12542,24898,3,2,49.467069986533076,10,0.8363306340076052,22.63735207071415
243470,145445,206,72,0,0,1.4745455175173285,1000,0.40369350040157054,4.377002554964297
248953,37999,53,203,0,0,4.503934669612572,1000,0.5191084865005858,5.603261358965944
232415,99555,71,1262,0,0,3.0046784576482066,1000,0.0881631316664137,2.0057728990961303
77057,51832,267,1232,0,0,4.767281295141853,100,0.22901065774197435,3.30881339144998
